fileName,name,duration,intensity1,intensity2,intensity3,intensity4,intensity5,intensity6,intensity7,intensity8,intensity9,intensity10,meanIntensity
F4_8_Def,wo,0.14,74,74,75,75,75,76,76,74,71,66,74.002
F4_8_Def,bu,0.11,66,61,56,48,49,59,67,70,68,62,60.359
F4_8_Def,zhi1,0.12,62,52,50,59,66,66,69,70,67,60,62.281
F4_8_Def,dao4,0.16,60,65,74,75,75,75,75,74,73,70,72.273
F4_8_Def,zen3,0.19,70,58,54,57,61,72,70,69,69,69,64.303
F4_8_Def,me,0.1,69,69,70,72,72,72,72,72,71,71,71.273
F4_8_Def,yong4,0.328,71,67,69,72,74,73,72,70,66,54,69.511
F4_8_Def,sil,0.11,54,46,42,40,38,37,34,--undefined--,--undefined--,--undefined--,40.205
F4_8_Non,sil,0.085,--undefined--,--undefined--,--undefined--,--undefined--,23,24,29,38,45,57,33.312
F4_8_Non,dan4,0.09,57,66,71,73,74,75,75,75,75,75,72.258
F4_8_Non,wo,0.12,75,74,74,75,76,76,74,72,69,68,73.439
F4_8_Non,bu,0.08,68,67,66,66,67,68,70,71,69,65,67.925
F4_8_Non,zhi1,0.1,65,60,54,55,59,60,62,64,59,64,59.8
F4_8_Non,dao4,0.14,64,73,76,76,76,77,77,75,73,70,74.528
F4_8_Non,zen3,0.11,70,66,63,62,67,70,70,69,68,68,67.005
F4_8_Non,me,0.11,68,68,70,72,72,72,72,72,71,70,70.911
F4_8_Non,yong4,0.31,70,69,71,74,72,74,72,70,63,52,69.79
F4_8_Non,sil,0.081,52,45,43,41,39,37,--undefined--,--undefined--,--undefined--,--undefined--,41.512
F4_9_Def,sil,0.085,--undefined--,--undefined--,--undefined--,--undefined--,24,23,26,35,44,56,32.243
F4_9_Def,dan4,0.11,56,67,74,75,75,75,75,75,74,73,72.729
F4_9_Def,wo,0.13,73,74,74,74,73,73,73,74,74,73,73.61
F4_9_Def,mei2,0.19,73,70,70,69,71,72,72,72,72,73,71.298
F4_9_Def,you3,0.11,73,73,73,73,73,73,73,72,68,62,71.742
F4_9_Def,ting1,0.21,62,52,58,59,62,72,73,73,71,66,64.821
F4_9_Def,qing1,0.27,66,54,59,59,59,73,71,72,72,66,65.062
F4_9_Def,chu,0.29,66,58,58,57,57,70,70,69,67,57,63.084
F4_9_Def,sil,0.088,57,49,47,43,40,37,--undefined--,--undefined--,--undefined--,--undefined--,43.607
F4_9_Non,sil,0.09,--undefined--,--undefined--,--undefined--,37,32,29,29,31,45,58,35.431
F4_9_Non,dan4,0.105,58,68,73,75,76,76,76,75,74,73,73.172
F4_9_Non,wo,0.09,73,73,71,71,72,73,73,73,72,70,72.284
F4_9_Non,mei2,0.17,70,68,68,69,71,70,70,69,71,72,69.592
F4_9_Non,you3,0.1,72,72,72,73,73,72,71,70,68,63,70.792
F4_9_Non,ting1,0.2,63,54,57,54,65,72,73,71,68,62,63.973
F4_9_Non,qing1,0.24,62,59,57,64,69,70,70,69,69,58,65.121
F4_9_Non,chu,0.272,58,58,59,57,47,63,65,63,61,50,58.542
F4_9_Non,sil,0.117,50,46,43,39,37,34,33,--undefined--,--undefined--,--undefined--,39.285
F5_10_Def,sil,0.124,--undefined--,--undefined--,--undefined--,39,36,33,29,23,31,44,32.973
F5_10_Def,dan4,0.081,44,52,60,66,68,70,71,72,72,72,65.404
F5_10_Def,shi,0.06,72,72,72,72,72,72,71,71,71,71,71.511
F5_10_Def,wo,0.25,71,69,68,70,71,70,68,69,70,62,69.222
F5_10_Def,shen1,0.22,62,57,59,60,60,61,65,64,64,64,61.212
F5_10_Def,ti3,0.18,64,59,53,57,59,60,66,65,60,57,59.992
F5_10_Def,bu,0.08,57,56,54,53,56,59,61,62,63,63,58.258
F5_10_Def,tai,0.18,63,58,60,61,63,63,66,66,65,62,62.775
F5_10_Def,shu1,0.28,62,55,54,53,50,59,68,68,67,66,59.56
F5_10_Def,fu2,0.32,66,50,52,51,48,59,62,61,45,45,54.293
F5_10_Def,sil,0.039,45,41,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,41.547
F5_10_Non,sil,0.058,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,43,41,42,49,55,45.037
F5_10_Non,dan4,0.117,55,67,72,73,73,74,74,72,70,68,71.042
F5_10_Non,shi,0.06,68,67,65,64,64,65,68,70,71,72,67.008
F5_10_Non,wo,0.06,72,73,73,73,72,70,68,65,63,61,69.281
F5_10_Non,shen1,0.22,61,57,58,60,58,69,70,71,72,70,64.7
F5_10_Non,ti3,0.08,70,69,68,68,70,70,69,65,61,57,67.115
F5_10_Non,bu,0.1,57,53,52,55,60,66,69,69,65,60,60.763
F5_10_Non,tai,0.14,60,66,67,67,67,67,69,70,70,67,67.429
F5_10_Non,shu1,0.3,67,68,56,51,51,63,69,69,69,66,62.126
F5_10_Non,fu2,0.23,66,63,62,64,63,64,67,65,62,56,63.646
F5_10_Non,sil,0.1,56,44,37,35,35,34,36,--undefined--,--undefined--,--undefined--,38.407
F5_1_Def,sil,0.111,--undefined--,--undefined--,--undefined--,63,50,36,31,29,28,41,39.693
F5_1_Def,tu2,0.164,41,51,50,46,45,49,62,64,63,61,53.909
F5_1_Def,shu1,0.13,61,57,53,53,55,64,67,65,60,50,58.896
F5_1_Def,guan3,0.22,50,48,65,69,69,68,67,66,65,64,63.547
F5_1_Def,li,0.11,64,64,64,64,64,64,65,64,61,59,63.656
F5_1_Def,hao3,0.16,59,56,56,52,51,60,64,62,61,58,57.859
F5_1_Def,xiang4,0.19,58,52,55,58,54,53,62,61,60,60,57.1
F5_1_Def,mei2,0.13,60,60,61,61,62,63,65,65,66,66,62.86
F5_1_Def,you,0.13,66,66,65,65,65,66,66,66,66,61,65.361
F5_1_Def,zhe4,0.12,61,56,54,55,59,63,64,62,59,55,58.765
F5_1_Def,ben3,0.14,55,57,60,64,64,64,64,63,61,60,61.609
F5_1_Def,shu,0.348,60,52,53,52,48,60,58,56,51,40,53.82
F5_1_Def,sil,0.069,40,34,29,27,26,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,29.797
F5_1_Non,sil,0.065,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,40,47,51,53,52,48.087
F5_1_Non,tu2,0.08,52,50,47,49,58,64,67,67,66,66,58.63
F5_1_Non,shu1,0.11,66,65,66,67,70,71,72,70,67,67,68.289
F5_1_Non,guan3,0.14,67,70,73,74,74,74,73,73,72,69,72.411
F5_1_Non,li,0.09,69,69,70,71,72,72,72,72,70,66,70.641
F5_1_Non,hao3,0.11,66,63,62,61,62,65,67,67,66,64,64.159
F5_1_Non,xiang4,0.12,64,61,58,57,63,66,67,66,64,63,62.894
F5_1_Non,mei2,0.1,63,64,64,64,64,66,69,70,71,72,66.568
F5_1_Non,you,0.1,72,73,73,73,73,73,72,72,70,66,72.029
F5_1_Non,zhe4,0.13,66,61,59,62,67,70,69,67,63,59,64.555
F5_1_Non,ben3,0.12,59,58,60,63,65,65,64,63,62,61,62.259
F5_1_Non,shu,0.33,61,54,59,53,50,54,59,58,52,44,54.637
F5_1_Non,sil,0.121,44,41,35,34,32,25,25,--undefined--,--undefined--,--undefined--,32.697
F5_2_Def,sil,0.047,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,34,35,41,46,38.415
F5_2_Def,dan4,0.108,46,52,53,60,63,64,65,66,67,68,60.921
F5_2_Def,wo,0.15,68,67,65,65,66,67,68,67,65,59,65.99
F5_2_Def,xian4,0.18,59,60,62,62,60,65,65,65,64,63,62.523
F5_2_Def,zai4,0.12,63,65,67,69,70,70,69,67,67,67,67.533
F5_2_Def,you,0.08,67,66,66,66,66,66,67,67,68,68,66.649
F5_2_Def,dian3,0.22,68,60,66,67,68,66,64,63,61,47,63.661
F5_2_Def,ji2,0.2,47,44,46,55,57,54,59,60,61,59,54.263
F5_2_Def,shi4,0.393,59,60,63,63,60,61,65,65,62,48,61.395
F5_2_Def,sil,0.092,48,40,36,34,33,31,--undefined--,--undefined--,--undefined--,--undefined--,35.593
F5_2_Non,sil,0.055,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,32,32,31,33,34,32.328
F5_2_Non,dan4,0.22,34,50,51,62,66,67,67,66,64,62,60.193
F5_2_Non,sp,0.06,62,62,62,62,62,63,64,65,66,67,63.329
F5_2_Non,wo,0.18,67,70,72,71,70,70,69,68,67,64,69.286
F5_2_Non,xian4,0.12,64,59,57,61,66,67,68,69,69,69,64.663
F5_2_Non,zai4,0.09,69,70,70,71,71,71,70,69,67,66,69.522
F5_2_Non,you,0.07,66,67,67,68,68,68,68,68,69,69,67.786
F5_2_Non,dian3,0.11,69,69,70,71,72,72,71,68,65,63,69.351
F5_2_Non,ji2,0.21,63,55,45,53,53,53,56,59,61,60,55.135
F5_2_Non,shi4,0.285,60,58,62,59,70,70,68,58,46,36,59.961
F5_2_Non,sil,0.066,36,35,33,31,30,30,--undefined--,--undefined--,--undefined--,--undefined--,32.208
F5_3_Def,sil,0.106,--undefined--,--undefined--,--undefined--,49,34,26,24,25,30,40,31.448
F5_3_Def,jin1,0.159,40,47,49,51,62,63,65,64,64,61,57.455
F5_3_Def,tian1,0.12,61,60,61,63,64,64,65,63,62,61,62.551
F5_3_Def,bi4,0.14,61,59,51,46,56,65,68,68,67,65,60.191
F5_3_Def,xu1,0.15,65,59,59,60,57,55,65,67,65,58,61.125
F5_3_Def,ji3,0.14,58,49,47,48,60,65,64,63,59,52,56.723
F5_3_Def,ta1,0.09,52,52,55,59,61,61,62,61,60,56,58.318
F5_3_Def,da,0.17,56,45,52,59,64,64,63,63,60,52,58.089
F5_3_Def,dian4,0.15,52,47,48,53,59,61,62,63,62,62,56.62
F5_3_Def,hua4,0.32,62,60,50,50,46,62,64,60,56,41,55.623
F5_3_Def,sil,0.103,41,35,34,32,31,29,29,--undefined--,--undefined--,--undefined--,32.428
F5_3_Non,sil,0.059,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,36,30,27,29,35,31.303
F5_3_Non,jin1,0.156,35,49,55,52,63,67,69,70,71,71,61.318
F5_3_Non,tian1,0.15,71,72,74,75,75,75,74,72,70,65,72.662
F5_3_Non,bi4,0.12,65,58,57,67,72,72,72,72,72,71,67.649
F5_3_Non,xu1,0.11,71,69,64,61,65,68,70,71,70,68,67.535
F5_3_Non,gei3,0.08,68,66,65,66,68,70,71,72,70,68,68.558
F5_3_Non,ta1,0.09,68,67,69,72,72,71,70,69,68,66,69.445
F5_3_Non,da,0.17,66,57,63,69,70,69,67,65,59,51,64.17
F5_3_Non,dian4,0.11,51,55,59,61,63,64,64,64,64,63,61.247
F5_3_Non,hua4,0.307,63,58,49,52,54,66,66,63,58,53,57.7
F5_3_Non,sil,0.097,53,45,36,34,33,32,31,--undefined--,--undefined--,--undefined--,36.589
F5_4_Def,sil,0.08,--undefined--,--undefined--,--undefined--,--undefined--,31,34,31,28,36,46,32.998
F5_4_Def,dan4,0.105,46,52,59,65,67,68,69,69,69,69,63.998
F5_4_Def,wo,0.13,69,68,67,67,68,68,67,67,66,64,67.123
F5_4_Def,mei2,0.16,64,62,62,62,62,63,66,66,67,67,64.045
F5_4_Def,you,0.11,67,68,68,68,68,68,67,67,65,62,67.168
F5_4_Def,shou1,0.15,62,56,57,59,60,56,58,64,64,57,59.305
F5_4_Def,dao,0.12,57,57,63,66,66,66,65,62,58,58,62.352
F5_4_Def,na,0.14,58,59,59,60,62,62,62,61,60,55,60.204
F5_4_Def,feng,0.21,55,42,43,47,54,60,60,61,60,59,53.742
F5_4_Def,you2,0.16,59,59,60,62,60,58,57,57,56,55,58.626
F5_4_Def,jian4,0.363,55,43,57,53,62,60,56,55,46,37,54.418
F5_4_Def,sil,0.08,37,34,32,30,30,29,--undefined--,--undefined--,--undefined--,--undefined--,31.289
F5_4_Non,sil,0.105,--undefined--,--undefined--,--undefined--,30,27,28,29,32,44,49,33.201
F5_4_Non,dan4,0.08,49,48,52,62,67,69,70,71,71,71,63.463
F5_4_Non,wo,0.06,71,72,73,74,74,74,74,73,73,72,73.098
F5_4_Non,mei2,0.13,72,69,67,65,66,66,69,70,69,70,67.955
F5_4_Non,you,0.12,70,72,73,75,74,74,74,75,75,73,73.67
F5_4_Non,shou1,0.22,73,61,61,59,59,67,70,70,70,65,65.109
F5_4_Non,dao,0.16,65,63,71,73,72,72,71,69,62,62,68.491
F5_4_Non,ne2,0.09,62,62,63,67,69,69,69,67,65,63,66.026
F5_4_Non,feng,0.17,63,55,44,42,42,58,62,63,63,62,54.476
F5_4_Non,you2,0.15,62,61,63,64,65,63,63,62,63,63,62.994
F5_4_Non,jian4,0.303,63,57,53,55,65,64,61,58,51,42,57.873
F5_4_Non,sil,0.084,42,36,35,34,32,31,31,--undefined--,--undefined--,--undefined--,34.034
F5_5_Def,sil,0.087,--undefined--,--undefined--,--undefined--,28,30,30,29,32,41,50,33.152
F5_5_Def,dan4,0.108,50,54,62,67,69,69,70,69,68,67,65.052
F5_5_Def,wo,0.14,67,67,66,65,66,67,67,64,58,55,64.474
F5_5_Def,bu,0.14,55,47,38,38,36,41,51,61,61,58,47.769
F5_5_Def,zhi1,0.12,58,58,58,60,61,62,62,62,60,58,60.031
F5_5_Def,dao4,0.17,58,59,68,70,70,69,69,68,66,63,66.699
F5_5_Def,hui4,0.27,63,50,46,61,68,66,62,58,58,57,58.3
F5_5_Def,yi4,0.03,57,56,56,55,55,55,55,54,53,52,54.847
F5_5_Def,di4,0.22,52,34,48,58,60,61,62,61,57,54,54.609
F5_5_Def,dian3,0.247,54,35,55,55,58,60,61,59,56,53,55.162
F5_5_Def,sil,0.124,53,40,36,35,34,34,33,--undefined--,--undefined--,--undefined--,36.496
F5_5_Non,sil,0.085,--undefined--,--undefined--,--undefined--,--undefined--,26,26,29,35,47,55,34.11
F5_5_Non,dan4,0.12,55,64,70,71,72,74,74,74,75,74,70.964
F5_5_Non,wo,0.12,74,73,72,73,73,72,71,66,63,60,70.143
F5_5_Non,bu,0.11,60,59,58,58,60,62,65,68,68,67,62.462
F5_5_Non,zhi1,0.09,67,66,66,66,67,69,71,72,74,76,69.193
F5_5_Non,dao4,0.14,76,76,76,76,77,77,77,77,74,69,76.01
F5_5_Non,hui4,0.24,69,64,61,61,73,72,70,69,68,66,67.013
F5_5_Non,yi4,0.03,66,65,64,64,63,63,62,61,60,59,62.665
F5_5_Non,di4,0.16,59,51,61,68,71,71,71,69,66,62,65.36
F5_5_Non,dian3,0.22,62,56,58,62,66,66,69,64,60,60,62.48
F5_5_Non,sp,0.135,60,45,52,55,51,56,56,48,57,50,52.627
F5_5_Non,sil,0.042,50,44,40,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,43.561
F5_6_Def,sil,0.08,--undefined--,--undefined--,--undefined--,--undefined--,26,25,25,28,35,44,29.165
F5_6_Def,dan4,0.105,44,54,61,67,69,69,69,70,70,71,65.289
F5_6_Def,wo,0.17,71,70,71,71,69,69,69,66,60,53,67.447
F5_6_Def,bu,0.15,53,45,40,41,46,56,64,68,69,67,54.126
F5_6_Def,tai,0.17,67,65,77,73,67,64,67,69,70,66,68.64
F5_6_Def,ming2,0.21,66,64,64,64,63,63,62,61,60,53,62.288
F5_6_Def,bai,0.21,53,43,57,67,67,66,67,66,63,49,60.79
F5_6_Def,qi,0.21,49,51,57,60,62,56,53,61,60,58,57.004
F5_6_Def,zong,0.2,58,55,57,63,62,61,64,65,66,66,61.645
F5_6_Def,di1,0.06,66,66,66,66,65,64,62,62,62,62,63.991
F5_6_Def,yuan2,0.18,62,61,63,67,66,67,64,64,64,64,64.204
F5_6_Def,li3,0.324,64,64,62,62,60,61,59,56,57,40,59.559
F5_6_Def,sil,0.077,40,36,34,35,35,35,--undefined--,--undefined--,--undefined--,--undefined--,35.663
F5_6_Non,sil,0.078,--undefined--,--undefined--,--undefined--,--undefined--,27,27,30,35,42,50,33.776
F5_6_Non,dan4,0.107,50,63,70,73,74,75,76,76,77,78,72.094
F5_6_Non,wo,0.12,78,77,75,73,70,67,65,63,58,55,68.4
F5_6_Non,bu,0.11,55,57,60,61,63,66,69,71,69,64,63.815
F5_6_Non,tai,0.14,64,63,64,64,63,66,68,70,71,70,66.186
F5_6_Non,ming2,0.18,70,68,64,64,64,63,64,64,62,60,64.386
F5_6_Non,bai,0.15,60,58,67,71,72,72,72,70,65,54,67.33
F5_6_Non,qi,0.17,54,56,64,61,62,62,59,58,64,63,60.362
F5_6_Non,zong,0.17,63,64,68,68,65,65,67,70,70,69,66.805
F5_6_Non,di1,0.06,69,68,67,66,65,63,63,63,64,65,65.147
F5_6_Non,yuan2,0.18,65,68,70,68,67,62,65,65,67,68,66.506
F5_6_Non,li3,0.206,68,65,64,63,62,60,59,61,58,43,60.971
F5_6_Non,sil,0.074,43,44,45,44,40,35,--undefined--,--undefined--,--undefined--,--undefined--,41.608
F5_7_Def,sil,0.087,--undefined--,--undefined--,--undefined--,28,27,27,30,33,40,49,32.547
F5_7_Def,dan4,0.098,49,53,52,58,64,66,66,67,67,67,61.264
F5_7_Def,wo,0.12,67,68,68,68,68,69,69,69,70,69,68.534
F5_7_Def,zhao3,0.21,69,53,45,58,63,68,66,59,59,49,58.807
F5_7_Def,bu,0.11,49,46,38,35,34,37,52,59,56,53,45.416
F5_7_Def,dao,0.16,53,61,67,67,66,66,67,68,68,67,65.449
F5_7_Def,ne2,0.13,67,67,66,66,68,68,67,66,64,62,66.218
F5_7_Def,ge,0.11,62,59,59,62,66,67,67,67,66,65,64.155
F5_7_Def,wang3,0.19,65,65,64,61,61,61,58,54,52,53,59.433
F5_7_Def,zhan4,0.24,53,38,47,52,62,63,60,58,52,48,53.996
F5_7_Def,sil,0.097,48,37,32,31,29,29,32,--undefined--,--undefined--,--undefined--,32.909
F5_7_Non,sil,0.105,--undefined--,--undefined--,--undefined--,32,30,31,31,30,42,51,34.303
F5_7_Non,dan4,0.1,51,52,61,67,69,70,71,72,74,75,66.478
F5_7_Non,wo,0.08,75,75,75,75,75,76,75,74,72,68,74.147
F5_7_Non,zhao3,0.16,68,56,45,56,62,69,74,73,69,66,63.169
F5_7_Non,bu,0.06,66,65,65,64,63,62,60,56,51,47,60.121
F5_7_Non,dao,0.2,47,42,53,64,71,72,73,73,72,65,64.07
F5_7_Non,ne2,0.12,65,65,65,66,70,71,70,68,66,63,67.248
F5_7_Non,ge,0.09,63,62,63,65,68,70,71,71,70,69,67.238
F5_7_Non,wang3,0.2,69,71,70,66,62,63,62,59,58,60,63.943
F5_7_Non,zhan4,0.245,60,52,54,62,65,64,61,59,54,47,58.357
F5_7_Non,sil,0.081,47,40,41,38,33,32,--undefined--,--undefined--,--undefined--,--undefined--,37.336
F5_8_Def,sil,0.065,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,29,27,27,32,41,30.144
F5_8_Def,dan4,0.12,41,50,53,64,68,70,70,70,69,70,63.417
F5_8_Def,wo,0.09,70,70,70,70,69,68,66,64,62,60,67.109
F5_8_Def,bu,0.17,60,53,40,35,34,51,57,63,66,64,51.225
F5_8_Def,zhi1,0.13,64,60,51,47,53,58,62,58,56,55,56.011
F5_8_Def,dao4,0.2,55,48,61,72,70,70,68,67,67,62,64.601
F5_8_Def,zen3,0.23,62,55,56,58,54,38,51,57,60,62,54.19
F5_8_Def,me,0.06,62,61,58,56,55,55,54,54,54,54,56.095
F5_8_Def,sp,0.04,54,54,55,55,56,57,58,60,62,63,57.237
F5_8_Def,yong4,0.18,63,68,67,66,61,64,62,59,56,41,61.844
F5_8_Def,sil,0.055,41,38,37,36,36,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,37.139
F5_8_Non,sil,0.095,--undefined--,--undefined--,--undefined--,30,28,28,32,35,43,51,34.16
F5_8_Non,dan4,0.12,51,56,67,71,73,75,76,77,78,78,70.902
F5_8_Non,wo,0.05,78,77,76,75,74,73,71,71,70,69,73.191
F5_8_Non,bu,0.13,69,64,58,53,62,65,69,71,70,68,64.506
F5_8_Non,zhi1,0.09,68,66,65,67,69,71,71,71,70,70,68.623
F5_8_Non,dao4,0.16,70,69,76,80,80,81,80,79,76,68,76.839
F5_8_Non,zen3,0.13,68,61,56,56,55,63,65,60,59,60,59.849
F5_8_Non,me,0.08,60,59,59,59,60,59,59,60,61,62,59.6
F5_8_Non,sp,0.01,62,62,62,62,62,62,62,62,62,62,62.054
F5_8_Non,yong4,0.201,62,60,60,66,75,79,80,75,72,64,69.877
F5_8_Non,sil,0.144,64,55,51,43,39,38,34,31,--undefined--,--undefined--,43.434
F5_9_Def,sil,0.095,--undefined--,--undefined--,--undefined--,41,31,25,23,27,35,44,30.96
F5_9_Def,dan4,0.13,44,56,64,68,70,71,73,73,72,71,67.218
F5_9_Def,wo,0.03,71,71,70,70,69,68,67,66,66,66,68.486
F5_9_Def,mei2,0.14,66,65,65,64,64,65,67,69,71,72,66.63
F5_9_Def,you3,0.12,72,73,74,74,73,72,72,70,63,55,70.836
F5_9_Def,ting1,0.23,55,47,59,60,57,66,71,70,69,58,61.697
F5_9_Def,qing1,0.28,58,61,63,62,56,65,70,71,69,60,63.788
F5_9_Def,chu,0.204,60,60,59,58,56,50,62,65,61,55,58.772
F5_9_Def,sil,0.11,55,44,40,38,34,30,29,--undefined--,--undefined--,--undefined--,37.097
F5_9_Non,sil,0.105,--undefined--,--undefined--,--undefined--,33,26,25,29,36,49,54,34.586
F5_9_Non,dan4,0.08,54,56,63,68,70,72,73,74,74,75,68.262
F5_9_Non,wo,0.08,75,75,75,75,74,75,75,75,73,71,74.429
F5_9_Non,mei2,0.12,71,70,70,70,71,74,75,76,77,78,73.12
F5_9_Non,you3,0.11,78,78,78,79,78,77,77,75,70,64,75.866
F5_9_Non,sp,0.04,64,62,59,57,55,53,53,55,57,58,57.007
F5_9_Non,ting1,0.18,58,60,59,67,72,73,72,72,71,62,67.605
F5_9_Non,qing1,0.22,62,62,66,60,71,73,73,74,74,70,68.734
F5_9_Non,chu,0.25,70,61,62,60,55,66,68,61,61,44,61.639
F5_9_Non,sil,0.064,44,41,37,35,35,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,37.714
F6_10_Def,sil,0.06,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,24,26,32,40,46,31.913
F6_10_Def,dan4,0.115,46,52,63,67,68,67,67,68,68,67,64.079
F6_10_Def,shi,0.47,67,54,59,52,66,68,71,64,44,52,60.212
F6_10_Def,wo,0.15,52,54,57,60,64,67,66,66,66,62,61.695
F6_10_Def,shen1,0.27,62,56,60,61,57,64,65,64,61,58,60.534
F6_10_Def,ti3,0.22,58,50,58,56,55,52,66,69,69,61,59.445
F6_10_Def,bu,0.12,61,58,52,43,43,56,65,68,66,57,56.777
F6_10_Def,tai,0.21,57,60,65,61,60,63,65,65,65,64,62.588
F6_10_Def,shu1,0.29,64,56,57,56,53,49,64,64,65,62,59.091
F6_10_Def,fu2,0.352,62,47,46,44,64,65,65,65,60,44,56.877
F6_10_Def,sil,0.09,44,37,34,33,31,29,29,--undefined--,--undefined--,--undefined--,33.342
F6_10_Non,sil,0.074,--undefined--,--undefined--,--undefined--,--undefined--,33,28,31,35,42,51,35.253
F6_10_Non,dan4,0.091,51,63,69,70,70,71,71,70,71,71,68.623
F6_10_Non,shi,0.17,71,68,62,65,65,63,62,70,71,70,66.265
F6_10_Non,wo,0.13,70,69,69,70,72,74,73,72,70,68,70.86
F6_10_Non,shen1,0.23,68,60,58,57,60,70,69,69,71,70,64.693
F6_10_Non,ti3,0.18,70,61,54,53,54,51,65,70,67,60,60.034
F6_10_Non,bu,0.12,60,57,50,44,53,65,70,69,63,55,58.582
F6_10_Non,tai,0.21,55,58,66,62,63,68,68,69,69,68,65.28
F6_10_Non,shu1,0.31,68,62,64,64,59,65,67,67,69,66,64.66
F6_10_Non,fu2,0.44,66,49,49,53,68,70,68,67,64,47,60.983
F6_10_Non,sil,0.102,47,44,39,34,39,44,43,--undefined--,--undefined--,--undefined--,40.866
F6_1_Def,sil,0.096,--undefined--,--undefined--,--undefined--,23,21,19,19,22,38,49,26.101
F6_1_Def,tu2,0.079,49,52,51,50,50,51,50,48,46,46,49.39
F6_1_Def,shu1,0.18,46,53,58,59,57,59,66,68,65,56,59.605
F6_1_Def,guan3,0.18,56,62,71,72,72,72,72,71,70,70,69.428
F6_1_Def,li,0.1,70,70,68,68,67,67,65,63,62,62,66.252
F6_1_Def,hao3,0.1,62,61,60,58,58,61,63,64,64,62,61.143
F6_1_Def,xiang4,0.16,62,59,59,58,56,63,66,66,66,66,61.919
F6_1_Def,mei2,0.16,66,67,65,64,63,62,63,65,66,67,64.794
F6_1_Def,you,0.11,67,68,69,69,69,69,69,70,69,67,68.811
F6_1_Def,zhe4,0.15,67,58,55,60,61,69,70,69,65,62,63.522
F6_1_Def,ben3,0.17,62,62,65,65,66,63,61,61,60,60,62.741
F6_1_Def,shu,0.409,60,57,64,63,57,68,66,65,62,56,62.738
F6_1_Def,sil,0.033,56,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,55.963
F6_1_Non,sil,0.031,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,63,63.221
F6_1_Non,tu2,0.134,63,53,54,52,51,50,53,64,66,61,56.012
F6_1_Non,shu1,0.13,61,58,56,56,54,65,70,70,66,57,61.585
F6_1_Non,guan3,0.16,57,50,59,71,73,71,71,70,68,68,65.968
F6_1_Non,li,0.09,68,69,70,71,71,71,71,71,70,68,70.051
F6_1_Non,hao3,0.11,68,63,57,55,62,67,69,70,70,68,64.639
F6_1_Non,xiang4,0.17,68,63,61,62,58,69,71,71,70,69,66.003
F6_1_Non,mei2,0.18,69,70,69,67,67,67,67,66,66,67,67.58
F6_1_Non,you,0.15,67,69,70,71,72,73,73,72,71,68,71.204
F6_1_Non,zhe4,0.13,68,63,60,63,70,75,76,74,71,65,68.614
F6_1_Non,ben3,0.18,65,65,72,72,72,70,67,65,65,65,68.124
F6_1_Non,shu,0.431,65,61,66,63,62,68,69,68,66,50,65.183
F6_1_Non,sil,0.201,50,41,45,49,44,39,36,32,--undefined--,--undefined--,40.809
F6_2_Def,sil,0.044,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,44,43,42,42,42.574
F6_2_Def,dan4,0.151,42,56,66,67,66,67,67,68,68,68,64.557
F6_2_Def,wo,0.23,68,69,70,71,70,68,65,61,55,58,65.631
F6_2_Def,xian4,0.21,58,57,65,62,57,51,68,70,70,69,62.816
F6_2_Def,zai4,0.15,69,69,69,68,68,69,69,69,69,68,68.597
F6_2_Def,you,0.08,68,68,67,67,67,68,68,68,67,65,67.243
F6_2_Def,dian3,0.21,65,61,63,70,69,69,68,68,65,58,65.956
F6_2_Def,ji2,0.2,58,52,54,55,58,60,61,62,60,62,58.05
F6_2_Def,shi4,0.415,62,55,59,60,55,65,66,66,59,37,60.253
F6_2_Def,sil,0.088,37,34,34,34,33,32,31,--undefined--,--undefined--,--undefined--,33.354
F6_2_Non,sil,0.101,--undefined--,--undefined--,--undefined--,64,51,42,32,28,32,43,40.665
F6_2_Non,dan4,0.094,43,52,60,64,67,70,73,73,73,73,65.704
F6_2_Non,wo,0.13,73,72,72,72,74,74,74,73,72,69,72.826
F6_2_Non,xian4,0.18,69,61,62,60,66,70,71,69,68,66,66.037
F6_2_Non,zai4,0.14,66,67,71,74,73,72,72,73,73,71,71.618
F6_2_Non,you,0.13,71,70,69,70,71,72,73,73,72,67,71.125
F6_2_Non,dian3,0.23,67,64,71,73,74,72,69,67,66,58,68.844
F6_2_Non,ji2,0.24,58,53,56,59,59,64,65,67,70,68,61.854
